,year,country,no,name,position,side,height,weight,birth,club,age,cohort,bmi
2383,2007,BLR,70,denisov vladimir,D,L,180,90.0,1984-06-29,lada togliatti,22.836413415468897,1984,27.7777777777778
2384,2007,BLR,10,antonenko oleg,F,R,187,92.0,1971-07-01,dynamo minsk,35.832991101984895,1971,26.309016557522398
2385,2007,BLR,11,kulakov aleksandr,F,L,182,93.0,1983-05-15,dynamo minsk,23.961670088980103,1983,28.076319285110504
2386,2007,BLR,14,strakhov aliaksei,F,L,173,84.0,1975-10-16,hc keramin minsk,31.540041067761802,1975,28.0664238698253
2387,2007,BLR,18,ugarov aleksei,F,L,176,80.0,1985-01-02,neftekhimik nizhnekamsk,22.3244353182752,1985,25.826446280991696
2388,2007,BLR,19,meleshko dmitry,F,R,181,81.0,1982-11-08,salavat yulaev ufa,24.476386036961003,1982,24.7245200085467
2389,2007,BLR,21,demagin sergei,F,L,183,79.0,1986-07-19,dynamo minsk,20.7830253251198,1986,23.589835468362697
2390,2007,BLR,22,zadelenov sergei,F,L,178,88.0,1976-02-27,neftekhimik nizhnekamsk,31.1731690622861,1976,27.774270925388198
2391,2007,BLR,26,kukushkin sergei,F,L,190,88.0,1985-07-24,lada togliatti,21.7686516084873,1985,24.376731301939103
2392,2007,BLR,28,koltsov konstantin,F,L,185,92.0,1981-04-17,salavat yulaev ufa,26.0369609856263,1981,26.8809349890431
2393,2007,BLR,30,volkov artem,F,L,181,81.0,1985-01-28,junost minsk,22.2532511978097,1985,24.7245200085467
2394,2007,BLR,45,borovkov aleksandr,F,L,178,90.0,1982-01-28,khimvolokno mogilev,25.2539356605065,1982,28.405504355510697
2395,2007,BLR,77,dudik dmitry,F,R,184,91.0,1977-11-02,dynamo minsk,29.492128678987,1977,26.8785444234405
2396,2007,BLR,8,mikhalev andrei,F,L,182,90.0,1978-02-23,hc keramin minsk,29.182751540041103,1978,27.170631566236
2397,2007,BLR,93,kurilin evgeny,F,R,182,80.0,1979-01-03,dynamo minsk,28.323066392881604,1979,24.1516725033209
2398,2007,BLR,2,shabanov sergei,G,L,179,80.0,1974-02-24,metallurg novokuznetsk,33.1800136892539,1974,24.9680097375238
2399,2007,BLR,31,mezin andrei,G,L,180,78.0,1974-07-08,salavat yulaev ufa,32.8131416837782,1974,24.0740740740741
2400,2007,BLR,33,goryachevskikh stepan,G,L,175,74.0,1985-06-26,junost minsk,21.845311430527,1985,24.163265306122398
2401,2007,CAN,2,hamhuis dan,D,L,185,91.0,1982-12-13,nashville predators,24.380561259411397,1982,26.5887509130752
2402,2007,CAN,22,commodore mike,D,R,196,103.0,1979-11-07,carolina hurricanes,27.4798083504449,1979,26.8117451062057
2403,2007,CAN,23,murphy cory,D,R,175,88.0,1978-02-13,ifk helsinki,29.210130047912397,1978,28.734693877551
2404,2007,CAN,3,phaneuf dion,D,L,188,93.0,1985-04-10,calgary flames,22.056125941136198,1985,26.312811226799504
2405,2007,CAN,4,brewer eric,D,L,191,100.0,1979-04-17,st. louis blues,28.038329911019897,1979,27.411529289218997
2406,2007,CAN,5,jackman barret,D,L,182,97.0,1981-03-05,st. louis blues,26.154688569473,1981,29.2839029102765
2407,2007,CAN,55,schultz nick,D,L,185,93.0,1982-08-25,minnesota wild,24.681724845995898,1982,27.173119065011
2408,2007,CAN,6,weber shea,D,R,191,93.0,1985-08-14,nashville predators,21.711156741957602,1985,25.4927222389737
2409,2007,CAN,10,staal jordan,F,L,191,93.0,1988-09-10,pittsburgh penguins,18.6365503080082,1988,25.4927222389737
2410,2007,CAN,11,williams justin,F,R,185,88.0,1981-10-04,carolina hurricanes,25.5715263518138,1981,25.7121986851717
2411,2007,CAN,12,staal eric,F,L,193,84.0,1984-10-29,carolina hurricanes,22.5023956194387,1984,22.550940964858103
2412,2007,CAN,13,cammalleri mike,F,L,175,84.0,1982-06-08,los angeles kings,24.8952772073922,1982,27.428571428571402
2413,2007,CAN,16,toews jonathan,F,L,185,90.0,1988-04-29,north dakota,19.0034223134839,1988,26.296566837107395
2414,2007,CAN,18,lombardi matthew,F,L,182,88.0,1982-03-18,calgary flames,25.119780971936997,1982,26.566839753652896
2415,2007,CAN,19,doan shane,F,R,188,98.0,1976-10-10,phoenix coyotes,30.554414784394304,1976,27.7274784970575
2416,2007,CAN,20,armstrong colby,F,R,188,88.0,1982-10-23,pittsburgh penguins,24.5201916495551,1982,24.8981439565414
2417,2007,CAN,21,mayers jamal,F,R,188,100.0,1974-10-24,st. louis blues,32.517453798768,1974,28.2933454051607
2418,2007,CAN,25,chimera jason,F,L,188,93.0,1979-05-02,columbus blue jackets,27.9972621492129,1979,26.312811226799504
2419,2007,CAN,61,nash rick,F,L,193,98.0,1984-06-16,columbus blue jackets,22.872005475701602,1984,26.3094311256678
2420,2007,CAN,9,mcclement jay,F,L,185,90.0,1983-03-02,st. louis blues,24.1642710472279,1983,26.296566837107395
2421,2007,CAN,30,ward cam,G,L,185,91.0,1984-02-29,carolina hurricanes,23.167693360711798,1984,26.5887509130752
2422,2007,CAN,35,roloson dwayne,G,L,185,86.0,1969-10-12,edmonton oilers,37.549623545516795,1969,25.127830533235898
2423,2007,CAN,50,mason chris,G,L,182,88.0,1976-04-20,nashville predators,31.028062970568104,1976,26.566839753652896
2424,2007,CZE,3,zidlicky marek,D,R,180,85.0,1977-02-03,nashville predators,30.236824093086902,1977,26.234567901234602
2425,2007,CZE,36,caslava petr,D,L,193,99.0,1979-09-03,hc pardubice,27.6577686516085,1979,26.5778947085828
2426,2007,CZE,4,michalek zbynek,D,R,184,79.0,1982-12-23,phoenix coyotes,24.353182751539997,1982,23.334120982986803
2427,2007,CZE,5,barinka michal,D,L,192,102.0,1984-06-12,sc bern,22.882956878850102,1984,27.6692708333333
2428,2007,CZE,6,smid ladislav,D,L,187,70.0,1986-02-01,edmonton oilers,21.242984257358,1986,20.0177299894192
2429,2007,CZE,77,hamr radek,D,L,180,86.0,1974-05-16,kloten flyers,32.958247775496204,1974,26.543209876543198
2430,2007,CZE,83,platil jan,D,L,189,94.0,1983-02-09,cska moscow,24.2217659137577,1983,26.3150527700792
2431,2007,CZE,97,klesla rostislav,D,L,191,91.0,1982-03-21,columbus blue jackets,25.1115674195756,1982,24.944491653189303
2432,2007,CZE,10,hubacek petr,F,R,183,82.0,1979-09-02,sc bern,27.660506502395602,1979,24.485652005136
2433,2007,CZE,13,novotny jiri,F,R,187,84.0,1983-08-12,washington capitals,23.7180013689254,1983,24.021275987303
2434,2007,CZE,14,plekanec tomas,F,L,178,89.0,1982-10-31,montreal canadiens,24.498288843258,1982,28.0898876404494
2435,2007,CZE,15,marek jan,F,R,179,81.0,1979-12-31,metallurg magnitogorsk,27.3319644079398,1979,25.280109859242803
2436,2007,CZE,16,cajanek petr,F,L,181,80.0,1975-08-18,st. louis blues,31.7015742642026,1975,24.4192790207869
2437,2007,CZE,17,hlinka jaroslav,F,L,179,84.0,1976-11-10,hc sparta prague,30.4695414099932,1976,26.2164102244
2438,2007,CZE,24,irgl zbynek,F,R,179,83.0,1980-11-29,hc davos,26.417522245037603,1980,25.9043101026809
2439,2007,CZE,25,bednar jaroslav,F,R,182,84.0,1976-11-09,hc slavia prague,30.4722792607803,1976,25.3592561284869
2440,2007,CZE,37,sykora petr,F,R,191,101.0,1978-12-21,hc pardubice,28.3586584531143,1978,27.685644582111202
2441,2007,CZE,40,balastik jaroslav,F,L,190,90.0,1979-11-28,hv 71 jonkoping,27.4223134839151,1979,24.9307479224377
2442,2007,CZE,60,rolinek tomas,F,L,177,83.0,1980-02-17,hc pardubice,27.2005475701574,1980,26.4930256312043
2443,2007,CZE,62,tenkrat petr,F,R,182,83.0,1977-05-31,boston bruins,29.916495550992497,1977,25.057360222195395
2444,2007,CZE,85,olesz rostislav,F,L,184,87.0,1985-10-10,florida panthers,21.555099247090997,1985,25.6970699432892
2445,2007,CZE,9,vyborny david,F,L,179,82.0,1975-01-22,columbus blue jackets,32.271047227926104,1975,25.5922099809619
2446,2007,CZE,31,svoboda adam,G,L,177,82.0,1978-01-26,hc slavia prague,29.259411362080805,1978,26.1738325513103
2447,2007,CZE,32,cechmanek roman,G,L,191,86.0,1971-03-02,hc ocelari trinec,36.1642710472279,1971,23.5739151887284
2448,2007,CZE,79,pinc marek,G,L,175,80.0,1979-03-20,ehc biel,28.114989733059502,1979,26.1224489795918
2449,2007,DEN,2,pander rasmus,D,L,182,81.0,1976-03-19,herning ik,31.115674195756302,1976,24.453568409612398
2450,2007,DEN,25,andreasen andreas,D,L,184,95.0,1976-03-01,esbjerg ik,31.1649555099247,1976,28.0600189035917
2451,2007,DEN,4,boedker mads,D,L,174,77.0,1987-08-31,rogle bk angelholm,19.665982203969897,1987,25.432685955872604
2452,2007,DEN,5,nielsen daniel,D,R,182,80.0,1980-10-31,herning ik,26.4969199178645,1980,24.1516725033209
2453,2007,DEN,55,moeller mads,D,R,184,94.0,1982-02-14,aalborg ik,25.2073921971253,1982,27.7646502835539
2454,2007,DEN,6,lassen stefan,D,L,190,83.0,1985-11-01,herning blue fox,21.494866529774104,1985,22.9916897506925
2455,2007,DEN,7,damgaard jesper,D,R,188,93.0,1975-05-06,augsburger panther,31.9863107460643,1975,26.312811226799504
2456,2007,DEN,10,nordby tranholm bo,F,L,182,85.0,1979-03-22,aalborg ik,28.1095140314853,1979,25.6611520347784
2457,2007,DEN,11,smidt michael,F,R,178,80.0,1979-07-04,rodovre mighty bulls,27.824777549623498,1979,25.2493372048984
2458,2007,DEN,13,green morten,F,L,183,88.0,1981-03-19,leksands if,26.116358658453102,1981,26.2772850786825
2459,2007,DEN,14,starkov kirill,F,L,186,80.0,1987-03-31,red deer rebels,20.084873374401102,1987,23.1240605850387
2460,2007,DEN,16,kjaergaard christoffer,F,L,188,96.0,1980-05-03,herning blue fox,26.9924709103354,1980,27.1616115889543
2461,2007,DEN,18,christensen mads,F,L,177,76.0,1987-04-02,herning blue fox,20.0793976728268,1987,24.2586740719461
2462,2007,DEN,19,staal kim,F,R,182,88.0,1978-03-10,milwaukee admirals,29.1416837782341,1978,26.566839753652896
2463,2007,DEN,20,olsen rasmus,F,L,186,84.0,1980-05-30,aalborg ik,26.9185489390828,1980,24.2802636142907
2464,2007,DEN,21,dresler thor,F,L,188,93.0,1979-03-10,herlev hornets,28.1423682409309,1979,26.312811226799504
2465,2007,DEN,24,sundberg alexander,F,L,195,85.0,1981-01-19,rodovre mighty bulls,26.2778918548939,1981,22.353714661407
2466,2007,DEN,27,nielsen jens,F,L,182,82.0,1969-10-23,aalborg ik,37.5195071868583,1969,24.755464315903897
2467,2007,DEN,29,madsen morten,F,L,190,85.0,1987-01-16,victoriaville tigres,20.287474332648898,1987,23.545706371191102
2468,2007,DEN,51,nielsen frans,F,L,184,80.0,1984-04-24,new york islanders,23.0171115674196,1984,23.629489603024602
2469,2007,DEN,9,regin peter,F,L,186,85.0,1986-04-16,timra ik,21.0403832991102,1986,24.569314371603603
2470,2007,DEN,1,nielsen simon,G,L,188,86.0,1986-10-27,rodovre mighty bulls,20.509240246406602,1986,24.3322770484382
2471,2007,DEN,30,madsen michael,G,L,178,84.0,1980-11-21,herlev hornets,26.439425051334702,1980,26.5118040651433
2472,2007,DEN,31,hirsch peter,G,R,182,78.0,1979-03-06,leksands if,28.1533196440794,1979,23.547880690737802
2473,2007,FIN,18,mantyla tuukka,D,L,176,80.0,1981-05-25,tappara tampere,25.9329226557153,1981,25.826446280991696
2474,2007,FIN,3,nummelin petteri,D,L,178,83.0,1972-11-25,minnesota wild,34.4284736481862,1972,26.196187350082102
2475,2007,FIN,33,saravo pekka,D,L,189,94.0,1979-11-13,lulea hf,27.463381245722104,1979,26.3150527700792
2476,2007,FIN,34,soderholm toni,D,L,188,84.0,1978-04-14,sc bern,29.0458590006845,1978,23.766410140335
2477,2007,FIN,4,koistinen ville,D,L,183,85.0,1982-06-17,milwaukee admirals,24.870636550308,1982,25.3814685419093
2478,2007,FIN,44,laamanen jukka-pekka,D,L,178,82.0,1976-10-04,karpat oulu,30.570841889117,1976,25.8805706350208
2479,2007,FIN,5,kukkonen lasse,D,L,183,85.0,1981-09-18,philadelphia flyers,25.615331964407897,1981,25.3814685419093
2480,2007,FIN,7,berg aki-petteri,D,L,193,98.0,1977-07-28,tps turku,29.757700205338804,1977,26.3094311256678
2481,2007,FIN,10,bergenheim sean,F,L,181,89.0,1984-02-08,frolunda hc gothenburg,23.225188227241603,1984,27.1664479106254
2482,2007,FIN,15,ruutu tuomo,F,L,185,96.0,1983-02-16,chicago blackhawks,24.2026009582478,1983,28.0496712929145
2483,2007,FIN,16,peltonen ville,F,L,180,84.0,1973-05-24,florida panthers,33.9356605065024,1973,25.9259259259259
2484,2007,FIN,20,miettinen antti,F,R,182,84.0,1980-07-03,dallas stars,26.825462012320298,1980,25.3592561284869
2485,2007,FIN,22,pyorala mika,F,L,182,79.0,1981-07-13,karpat oulu,25.7987679671458,1981,23.8497765970293
2486,2007,FIN,24,viuhkola jari,F,L,183,85.0,1980-02-27,karpat oulu,27.1731690622861,1980,25.3814685419093
2487,2007,FIN,25,hentunen jukka,F,R,178,85.0,1974-05-03,hc lugano,32.993839835729,1974,26.827420780204502
2488,2007,FIN,26,lehtinen jere,F,R,182,89.0,1973-06-24,dallas stars,33.8507871321013,1973,26.868735659944402
2489,2007,FIN,27,parssinen timo,F,L,178,86.0,1977-01-19,timra ik,30.2778918548939,1977,27.1430374952657
2490,2007,FIN,37,ruutu jarkko,F,L,188,93.0,1975-08-23,pittsburgh penguins,31.6878850102669,1975,26.312811226799504
2491,2007,FIN,39,kapanen niko,F,L,177,80.0,1978-04-29,phoenix coyotes,29.0047912388775,1978,25.535446391522196
2492,2007,FIN,41,kontiola petri,F,R,182,88.0,1984-10-04,tappara tampere,22.570841889117,1984,26.566839753652896
2493,2007,FIN,71,kallio tomi,F,L,184,85.0,1977-01-27,frolunda hc gothenburg,30.2559890485969,1977,25.1063327032136
2494,2007,FIN,9,koivu mikko,F,L,188,85.0,1983-03-12,minnesota wild,24.136892539356605,1983,24.049343594386603
2495,2007,FIN,30,norrena fredrik,G,L,183,85.0,1973-11-29,columbus blue jackets,33.4182067077344,1973,25.3814685419093
2496,2007,FIN,32,lehtonen kari,G,L,191,91.0,1983-11-16,atlanta thrashers,23.4551676933607,1983,24.944491653189303
2497,2007,FIN,35,wallinheimo sinuhe,G,R,189,90.0,1972-03-09,jyp jyvaskyla,35.1430527036277,1972,25.195263290501398
2498,2007,GER,20,dietrich robert,D,L,180,84.0,1986-07-25,dusseldorf metro stars,20.766598220397,1986,25.9259259259259
2499,2007,GER,22,bakos michael,D,R,190,94.0,1979-03-02,erc ingolstadt,28.1642710472279,1979,26.038781163434898
2500,2007,GER,25,breitbach robin,D,L,193,106.0,1982-03-05,hc geneve servette,25.1553730321697,1982,28.457139788987604
2501,2007,GER,27,ancicka martin,D,L,185,93.0,1974-10-01,adler mannheim,32.580424366872,1974,27.173119065011
2502,2007,GER,43,petermann felix,D,L,183,88.0,1984-04-11,adler mannheim,23.052703627652303,1984,26.2772850786825
2503,2007,GER,48,hordler frank,D,L,181,82.0,1985-01-26,eisbaren berlin,22.258726899383998,1985,25.0297609963066
2504,2007,GER,52,sulzer alexander,D,L,187,92.0,1984-05-30,dusseldorf metro stars,22.9185489390828,1984,26.309016557522398
2505,2007,GER,8,osterloh sebastian,D,L,186,92.0,1983-02-20,frankfurt lions,24.1916495550992,1983,26.5926696727945
2506,2007,GER,9,draxinger tobias,D,L,191,89.0,1985-01-03,eisbaren berlin,22.321697467487997,1985,24.396261067405
2507,2007,GER,11,felski sven,F,L,180,78.0,1974-11-18,eisbaren berlin,32.4490075290897,1974,24.0740740740741
2508,2007,GER,16,wolf michael,F,R,177,78.0,1981-01-24,iserlohner roosters,26.2642026009582,1981,24.897060231734198
2509,2007,GER,21,tripp john,F,R,192,104.0,1977-05-04,erc ingolstadt,29.990417522245004,1977,28.2118055555556
2510,2007,GER,24,rankel andre,F,L,186,89.0,1985-08-27,eisbaren berlin,21.6755646817248,1985,25.725517400855605
2511,2007,GER,26,kreutzer daniel,F,L,176,87.0,1979-10-23,dusseldorf metro stars,27.520876112251898,1979,28.086260330578497
2512,2007,GER,29,barta alexander,F,R,179,78.0,1983-02-02,hamburg freezers,24.2409308692676,1983,24.343809494085697
2513,2007,GER,33,hackert michael,F,L,183,88.0,1981-06-21,frankfurt lions,25.8590006844627,1981,26.2772850786825
2514,2007,GER,46,busch florian,F,L,186,85.0,1985-01-02,eisbaren berlin,22.3244353182752,1985,24.569314371603603
2515,2007,GER,47,ullmann christoph,F,L,182,87.0,1983-05-19,adler mannheim,23.9507186858316,1983,26.264943847361398
2516,2007,GER,56,polaczek aleksander,F,L,178,85.0,1980-08-09,nurnberg ice tigers,26.724161533196398,1980,26.827420780204502
2517,2007,GER,72,fical petr,F,R,177,82.0,1977-09-23,nurnberg ice tigers,29.6016427104723,1977,26.1738325513103
2518,2007,GER,85,seidenberg yannic,F,L,172,80.0,1984-01-11,erc ingolstadt,23.3018480492813,1984,27.0416441319632
2519,2007,GER,87,gogulla philip,F,L,188,80.0,1987-07-31,kolner haie,19.750855578371,1987,22.634676324128606
2520,2007,GER,1,jonas oliver,G,L,184,78.0,1979-05-14,kolner haie,27.964407939767298,1979,23.038752362948998
2521,2007,GER,30,kotschnew dimitrij,G,L,184,80.0,1981-07-15,iserlohner roosters,25.7932922655715,1981,23.629489603024602
2522,2007,GER,40,patzold dimitri,G,L,184,87.0,1983-02-03,san jose sharks,24.2381930184805,1983,25.6970699432892
2523,2007,ITA,12,signoretti andre,D,L,174,80.0,1979-01-16,herning ik,28.287474332648898,1979,26.423569824283298
2524,2007,ITA,14,lorenzi carlo,D,R,175,75.0,1974-09-02,hc alleghe,32.6598220396988,1974,24.4897959183673
2525,2007,ITA,26,helfer armin,D,L,188,84.0,1980-05-31,hc junior milano vipers,26.915811088295698,1980,23.766410140335
2526,2007,ITA,3,trevisani carter,D,L,186,88.0,1982-06-15,sodertalje sk,24.8761122518823,1982,25.436466643542598
2527,2007,ITA,50,borgatello christian,D,R,176,84.0,1982-02-10,hc junior milano vipers,25.2183436002738,1982,27.117768595041298
2528,2007,ITA,6,strazzabosco michele,D,L,193,98.0,1976-02-06,hc junior milano vipers,31.2306639288159,1976,26.3094311256678
2529,2007,ITA,8,ramoser florian,D,L,188,87.0,1979-10-07,hc bolzano,27.564681724846,1979,24.615210502489802
2530,2007,ITA,10,scandella giulio,F,R,183,84.0,1983-09-18,hc junior milano vipers,23.616700889801503,1983,25.0828630296515
2531,2007,ITA,11,ramoser roland,F,R,190,92.0,1972-09-03,hc bolzano,34.6557152635181,1972,25.4847645429363
2532,2007,ITA,13,rigoni luca,F,L,179,82.0,1975-01-01,hc junior milano vipers,32.3285420944559,1975,25.5922099809619
2533,2007,ITA,16,parco john,F,L,182,85.0,1971-08-25,asiago hockey as,35.682409308692705,1971,25.6611520347784
2534,2007,ITA,18,bustreo paolo,F,L,180,84.0,1983-03-29,ritten sport,24.0903490759754,1983,25.9259259259259
2535,2007,ITA,22,margoni stefano,F,L,182,85.0,1975-05-12,hc ponteba,31.9698836413415,1975,25.6611520347784
2536,2007,ITA,24,chitarroni mario,F,L,171,80.0,1967-06-11,hc junior milano vipers,39.887748117727604,1967,27.358845456721696
2537,2007,ITA,27,faggioni flavio,F,R,173,81.0,1981-08-18,hc bolzano,25.700205338809,1981,27.064051588760098
2538,2007,ITA,28,detoni manuel,F,L,181,90.0,1979-01-10,hc alleghe,28.303901437371696,1979,27.4716888983853
2539,2007,ITA,34,cirone jason,F,L,177,93.0,1971-02-21,rio grande valley bees,36.1889117043121,1971,29.684956430144602
2540,2007,ITA,39,pittis jonathan,F,L,165,73.0,1982-01-25,asiago hockey as,25.2621492128679,1982,26.8135904499541
2541,2007,ITA,7,lefebvre patrice,F,L,165,70.0,1967-06-28,lausanne hc,39.8412046543463,1967,25.7116620752984
2542,2007,ITA,71,ansoldi luca,F,R,183,91.0,1982-01-05,sg cortina,25.316906228610502,1982,27.1731016154558
2543,2007,ITA,9,de bettin giorgio,F,R,175,84.0,1972-08-07,sg cortina,34.7296372347707,1972,27.428571428571402
2544,2007,ITA,29,muzzatti jason,G,L,186,87.0,1970-02-03,flint generals,37.2375085557837,1970,25.147415886229602
2545,2007,ITA,55,carpano andrea,G,L,184,80.0,1976-03-09,hc ponteba,31.1430527036277,1976,23.629489603024602
2546,2007,ITA,73,hell guenther,G,L,174,81.0,1978-08-30,hc bolzano,28.6680355920602,1978,26.7538644470868
2547,2007,LAT,15,jerofejevs aleksandrs,D,L,185,88.0,1984-04-12,hk poprad,23.0499657768652,1984,25.7121986851717
2548,2007,LAT,18,pujacs georgijs,D,R,184,90.0,1981-06-11,russia ,25.886379192333997,1981,26.5831758034026
2549,2007,LAT,2,lavins rodrigo,D,L,180,84.0,1974-08-03,brynas if gavle,32.7419575633128,1974,25.9259259259259
2550,2007,LAT,22,sorokins olegs,D,L,177,82.0,1974-01-04,sodertalje sk,33.3196440793977,1974,26.1738325513103
2551,2007,LAT,23,tribuncovs atvars,D,L,188,98.0,1976-10-14,farjestads bk karlstad,30.543463381245697,1976,27.7274784970575
2552,2007,LAT,3,rekis arvids,D,L,182,97.0,1979-01-01,augsburger panther,28.3285420944559,1979,29.2839029102765
2553,2007,LAT,4,saviels agris,D,L,186,98.0,1982-01-15,hkm zvolen,25.289527720739198,1982,28.326974216672397
2554,2007,LAT,7,galvins guntis,D,L,186,87.0,1986-01-25,hk riga 2000,21.2621492128679,1986,25.147415886229602
2555,2007,LAT,10,darzins lauris,F,R,188,90.0,1985-01-28,hc vsetin,22.2532511978097,1985,25.464010864644603
2556,2007,LAT,12,vasiljevs herberts,F,R,180,75.0,1976-05-27,krefeld pinguine,30.9267624914442,1976,23.148148148148103
2557,2007,LAT,13,pantelejevs grigorijs,F,L,176,90.0,1972-11-13,hc ponteba,34.4613278576318,1972,29.0547520661157
2558,2007,LAT,14,tambijevs leonids,F,R,176,85.0,1970-09-26,hc merano,36.594113620807704,1970,27.4405991735537
2559,2007,LAT,16,sirokovs aleksejs,F,R,182,88.0,1981-02-20,khimik moscow mytischi,26.1902806297057,1981,26.566839753652896
2560,2007,LAT,17,nizivijs aleksandrs,F,R,177,78.0,1976-09-16,torpedo nizhni,30.6201232032854,1976,24.897060231734198
2561,2007,LAT,20,daugavins kaspars,F,L,182,82.0,1988-05-18,toronto st. michael,18.9514031485284,1988,24.755464315903897
2562,2007,LAT,21,berzins armands,F,L,192,90.0,1983-12-27,hk riga,23.3429158110883,1983,24.4140625
2563,2007,LAT,24,redlihs mikelis,F,L,179,78.0,1984-07-01,junost minsk,22.830937713894603,1984,24.343809494085697
2564,2007,LAT,26,macijevskis aleksandrs,F,L,177,80.0,1975-06-26,odense bulldogs,31.8466803559206,1975,25.535446391522196
2565,2007,LAT,27,semjonovs aleksandrs,F,L,181,91.0,1972-06-08,traktor chelyabinsk,34.8939082819986,1972,27.7769298861451
2566,2007,LAT,28,dzerins guntis,F,L,180,75.0,1985-02-17,riga ,22.198494182067105,1985,23.148148148148103
2567,2007,LAT,29,cipulis martins,F,L,180,82.0,1980-11-29,hk poprad,26.417522245037603,1980,25.3086419753086
2568,2007,LAT,5,sprukts janis,F,L,190,105.0,1982-01-31,rochester americans,25.245722108145102,1982,29.0858725761773
2569,2007,LAT,1,raitums martins,G,L,180,80.0,1985-04-14,hk riga 2000,22.045174537987698,1985,24.6913580246914
2570,2007,LAT,30,naumovs sergejs,G,L,177,78.0,1969-04-04,bolzano foxes,38.072553045858996,1969,24.897060231734198
2571,2007,LAT,31,masalskis edgars,G,L,176,78.0,1980-03-31,latvia ,27.082819986310703,1980,25.1807851239669
2572,2007,NOR,16,ryman erik,D,L,180,87.0,1972-06-10,hc alleghe,34.8884325804244,1972,26.851851851851897
2573,2007,NOR,23,trygg mats,D,R,179,80.0,1976-06-01,kolner haie,30.913073237508602,1976,24.9680097375238
2574,2007,NOR,3,orbaek cato,D,L,172,81.0,1983-02-23,storhamar il hamar,24.1834360027378,1983,27.3796646836128
2575,2007,NOR,36,lund lars erik,D,L,187,94.0,1974-07-25,valerenga oslo,32.766598220397,1974,26.8809517000772
2576,2007,NOR,4,livf mathias,D,L,183,92.0,1974-02-24,storhamar il hamar,33.1800136892539,1974,27.4717071277136
2577,2007,NOR,6,holos jonas,D,L,180,89.0,1987-08-27,ihk sparta sarpsborg,19.6769336071184,1987,27.4691358024691
2578,2007,NOR,7,jakobsen tommy,D,L,173,83.0,1970-12-10,ec graz 99ers,36.3887748117728,1970,27.732299776136898
2579,2007,NOR,10,spets lars erik,F,L,178,80.0,1985-04-02,brynas if gavle,22.0780287474333,1985,25.2493372048984
2580,2007,NOR,12,spets knut,F,R,190,90.0,1982-11-07,ik nykoping,24.479123887748102,1982,24.9307479224377
2581,2007,NOR,14,trygg marius,F,L,177,79.0,1976-06-01,stavanger ik,30.913073237508602,1976,25.216253311628197
2582,2007,NOR,20,bastiansen anders,F,L,190,93.0,1980-10-31,mora ik,26.4969199178645,1980,25.7617728531856
2583,2007,NOR,21,ask morten,F,L,185,86.0,1980-05-14,djurgardens if stockholm,26.9623545516769,1980,25.127830533235898
2584,2007,NOR,24,andersen jonas,F,R,184,85.0,1981-03-08,ihk sparta sarpsborg,26.1464750171116,1981,25.1063327032136
2585,2007,NOR,25,thoresen steffen,F,L,180,85.0,1985-06-03,storhamar il hamar,21.9082819986311,1985,26.234567901234602
2586,2007,NOR,28,nygard kjell richard,F,L,181,88.0,1978-01-04,valerenga oslo,29.319644079397698,1978,26.861206922865602
2587,2007,NOR,29,forsberg kristian,F,R,183,84.0,1986-05-05,storhamar il hamar,20.9883641341547,1986,25.0828630296515
2588,2007,NOR,35,nervik aleksander,F,L,183,90.0,1979-07-03,valerenga oslo,27.8275154004107,1979,26.874496103198105
2589,2007,NOR,41,thoresen patrick,F,L,183,85.0,1983-11-07,edmonton oilers,23.4798083504449,1983,25.3814685419093
2590,2007,NOR,46,olimb mathis,F,L,178,80.0,1986-02-01,valerenga oslo,21.242984257358,1986,25.2493372048984
2591,2007,NOR,8,hansen mads,F,L,184,85.0,1978-09-16,brynas if gavle,28.621492128678998,1978,25.1063327032136
2592,2007,NOR,1,harstad-evjen halvor,G,L,189,92.0,1981-12-10,frisk asker,25.388090349076,1981,25.7551580302903
2593,2007,NOR,33,grotnes pal,G,L,188,86.0,1977-03-07,ik comet halden,30.149212867898697,1977,24.3322770484382
2594,2007,NOR,39,gundersen mathias,G,L,180,77.0,1985-09-16,stavanger ik,21.6208076659822,1985,23.765432098765398
2595,2007,SUI,11,steinegger martin,D,L,187,92.0,1972-02-15,sc bern,35.2060232717317,1972,26.309016557522398
2596,2007,SUI,2,gerber beat,D,L,181,91.0,1982-05-16,sc bern,24.9582477754962,1982,27.7769298861451
2597,2007,SUI,29,forster beat,D,L,187,98.0,1983-02-02,zsc zurich lions,24.2409308692676,1983,28.024821985186897
2598,2007,SUI,3,vauclair julien,D,L,184,92.0,1979-10-02,hc lugano,27.5783709787817,1979,27.173913043478304
2599,2007,SUI,33,hirschi steve,D,L,180,84.0,1981-09-18,hc lugano,25.615331964407897,1981,25.9259259259259
2600,2007,SUI,5,blindenbacher severin,D,R,180,88.0,1983-03-15,zsc zurich lions,24.1286789869952,1983,27.1604938271605
2601,2007,SUI,57,bezina goran,D,L,190,102.0,1980-03-21,hc geneve servette,27.1101984941821,1980,28.254847645429397
2602,2007,SUI,7,streit mark,D,L,185,90.0,1977-12-11,montreal canadiens,29.385352498288803,1977,26.296566837107395
2603,2007,SUI,10,ambuhl andreas,F,R,176,87.0,1983-09-14,hc davos,23.62765229295,1983,28.086260330578497
